171	"Řevnice - Zadní Třebaň"	"16.10.2011 04:55"	"16.10.2011 08:25"	"následky srážky vlaku s osobou"	
226	"Č.Velenice - Třeboň"	"16.10.2011 08:18"	"16.10.2011 11:00"	"následky srážky vlaku s osobou"	
"232, 072, 231"	"Lysá n.L. - Milovice"	"17.10.2011 15:59"	"17.10.2011 19:00"	"následky srážky vlaku s osobou"	
171	"Praha-Smíchov - Praha-Radotín"	"18.10.2011 20:25"	"18.10.2011 23:30"	"následky srážky vlaku s osobou"	
238	"Ždírec n.Doubr. - Havlíčkův Brod"	"19.10.2011 11:40"	"19.10.2011 14:45"	"následky srážky vlaku s osobou"	
330	"Říkovice - Hulín"	"20.10.2011 13:25"	"20.10.2011 15:30"	"následky srážky vlaku s osobou"	
270	"Drahotuše - Lipník n.Beč."	"20.10.2011 14:17"	"20.10.2011 17:00"	"následky srážky vlaku s osobou"	
11	"Praha-Běchovice - Praha-Libeň"	"21.10.2011 09:45"	"21.10.2011 12:00"	"následky srážky vlaku s osobou"	
323	"Baška - Frýdek-Místek"	"21.10.2011 11:20"	"21.10.2011 14:00"	"následky srážky vlaku s osobou"	
11	"Velim - Kolín"	"21.10.2011 18:40"	"21.10.2011 20:40"	"následky srážky vlaku s osobou"	
320	"Mosty u Jabl. - Návsí (Nawsie)"	"22.10.2011 19:13"	"22.10.2011 21:00"	"následky srážky vlaku s osobou"	
251	"Nedvědice - Žďár n.Sáz."	"24.10.2011 08:13"	"24.10.2011 13:00"	"následky srážky vlaku s osobou"	
30	"Dvůr Králové n.L. - Jaroměř"	"24.10.2011 17:25"	"24.10.2011 20:30"	"následky srážky vlaku s osobou"	
331	"Otrokovice - Lípa nad Dřevnicí"	"27.10.2011 19:35"	"27.10.2011 22:00"	"následky srážky vlaku s osobou"	
"341, 330"	"St.Město u U.H. - Uherské Hradiště"	"27.10.2011 20:00"	"27.10.2011 22:00"	"následky srážky vlaku s osobou"	
120	"Praha-Dejvice - Praha-Veleslavín"	"28.10.2011 17:48"	"28.10.2011 21:15"	"následky srážky vlaku s osobou"	
30	"Liberec - Jeřmanice"	"29.10.2011 14:22"	"29.10.2011 16:22"	"následky srážky vlaku s osobou"	
270	"Hranice na M. - Polom"	"31.10.2011 03:50"	"31.10.2011 07:30"	"následky srážky vlaku s osobou"	
224	"Pelhřimov - N.Cerekev"	"31.10.2011 17:45"	"31.10.2011 20:30"	"následky srážky vlaku s osobou"	
300	"Brno hl.n. - Brno-Chrlice"	"31.10.2011 18:30"	"31.10.2011 22:00"	"následky srážky vlaku s osobou"	
260	"Svitavy - Opatov"	"01.11.2011 07:58"	"01.11.2011 10:00"	"následky srážky vlaku s osobou"	
340	"Nemotice - Kyjov"	"01.11.2011 18:46"	"01.11.2011 22:00"	"následky srážky vlaku s osobou"	
226	"Třeboň - Č.Velenice"	"05.11.2011 05:58"	"05.11.2011 08:00"	"následky srážky vlaku s osobou"	
270	"Hranice na M. - Drahotuše"	"07.11.2011 16:15"	"07.11.2011 18:30"	"následky srážky vlaku s osobou"	
270	"Ostrava-Svinov - Polanka n.O."	"07.11.2011 17:35"	"07.11.2011 21:45"	"následky srážky vlaku s osobou"	
140	"Kadaň-Prunéřov - Chomutov"	"08.11.2011 19:55"	"08.11.2011 22:30"	"následky srážky vlaku s osobou"	
250	"Kuřim - Brno-Královo Pole"	"09.11.2011 14:30"	"09.11.2011 16:30"	"následky srážky vlaku s osobou"	
30	"Horka u Staré Paky - Mostek"	"10.11.2011 11:40"	"10.11.2011 15:15"	"následky srážky vlaku s osobou"	
20	"Dobšice n.C. - V.Osek"	"11.11.2011 12:00"	"11.11.2011 13:30"	"následky srážky vlaku s osobou"	
231	"Praha-H.Počernice - Mstětice"	"15.11.2011 14:46"	"15.11.2011 17:30"	"následky srážky vlaku s osobou"	
11	"Úvaly - Praha-Běchovice"	"19.11.2011 18:32"	"19.11.2011 21:32"	"následky srážky vlaku s osobou"	
11	"Kolín - Velim"	"20.11.2011 22:15"	"21.11.2011 02:30"	"následky srážky vlaku s osobou"	
"180, 180"	"Staňkov - Holýšov"	"21.11.2011 17:42"	"21.11.2011 21:00"	"následky srážky vlaku s osobou"	
11	"Praha Masarykovo n. - Praha-Libeň"	"22.11.2011 23:15"	"23.11.2011 02:00"	"následky srážky vlaku s osobou"	
240	"Střelice - Brno-H.Heršpice"	"23.11.2011 11:15"	"23.11.2011 14:45"	"následky srážky vlaku s osobou"	
331	"Otrokovice - Zlín stř."	"23.11.2011 19:00"	"23.11.2011 22:00"	"následky srážky vlaku s osobou"	
270	"Olomouc hl.n. - Grygov"	"25.11.2011 19:15"	"25.11.2011 21:15"	"následky srážky vlaku s osobou"	
250	"Žďár n.Sáz. - Ostrov n.Osl."	"26.11.2011 11:08"	"26.11.2011 13:30"	"následky srážky vlaku s osobou"	
340	"Veselí n.M. - Kunovice"	"26.11.2011 11:29"	"26.11.2011 13:30"	"následky srážky vlaku s osobou"	
"270, 321"	"Ostrava-Vítkovice - Polanka n.O."	"27.11.2000 13:22"	"27.11.2011 21:00"	"následky srážky vlaku s osobou"	
341	"Újezdec u Luh. - Uherský Brod"	"28.11.2011 14:55"	"28.11.2011 18:00"	"následky srážky vlaku s osobou"	
270	"Zábřeh na M. - Zábřeh na M."	"28.11.2011 19:32"	"28.11.2011 22:30"	"následky srážky vlaku s osobou"	
270	"Lukavice na M. - Zábřeh na M."	"29.11.2011 10:10"	"29.11.2011 12:10"	"následky srážky vlaku s osobou"	
31	"Stéblová - Opatovice n.L."	"29.11.2011 11:49"	"29.11.2011 13:49"	"následky srážky vlaku s osobou"	
174	"Hýskov - Beroun-Závodí"	"29.11.2011 21:25"	"29.11.2011 23:25"	"následky srážky vlaku s osobou"	
142	"Karlovy Vary - Karlovy Vary dol.n."	"29.11.2011 19:55"	"29.11.2011 22:40"	"následky srážky vlaku s osobou"	
11	"Velim - Pečky"	"30.11.2011 18:30"	"30.11.2011 21:30"	"následky srážky vlaku s osobou"	
90	"Povrly - Ústí n.L.hl.n.sever"	"01.12.2011 14:35"	"01.12.2011 17:00"	"následky srážky vlaku s osobou"	
260	"Skalice n.Svit. - Rájec-Jestřebí"	"03.12.2011 11:40"	"03.12.2011 14:45"	"následky srážky vlaku s osobou"	
270	"Brodek u Přer. - Grygov"	"04.12.2011 06:30"	"04.12.2011 09:30"	"následky srážky vlaku s osobou"	
"224, 225"	"H.Cerekev - Pelhřimov"	"04.12.2011 08:00"	"04.12.2011 12:00"	"následky srážky vlaku s osobou"	
224	"H.Cerekev - Pelhřimov"	"04.12.2011 08:30"	"04.12.2011 11:00"	"následky srážky vlaku s osobou"	
26	"Náchod - Václavice"	"04.12.2011 21:54"	"04.12.2011 23:20"	"následky srážky vlaku s osobou"	
331	"Zlín stř. - Lípa nad Dřevnicí"	"05.12.2011 12:15"	"05.12.2011 14:30"	"následky srážky vlaku s osobou"	
250	"Vranovice - Hrušovany u Brna"	"05.12.2011 13:09"	"05.12.2011 15:30"	"následky srážky vlaku s osobou"	
250	"Hrušovany u Brna - Vranovice"	"05.12.2011 13:00"	"05.12.2011 18:00"	"následky srážky vlaku s osobou"	
"194, 196"	"Č.Budějovice - Boršov n.Vlt."	"05.12.2011 14:47"	"05.12.2011 20:30"	"následky srážky vlaku s osobou"	
321	"Ostrava-Svinov - Háj ve Sl."	"05.12.2011 17:30"	"05.12.2011 19:30"	"následky srážky vlaku s osobou"	
321	"Háj ve Sl. - Děhylov"	"05.12.2011 17:20"	"05.12.2011 19:39"	"následky srážky vlaku s osobou"	
330	"Tlumačov - Otrokovice"	"05.12.2011 18:10"	"05.12.2011 22:00"	"následky srážky vlaku s osobou"	
321	"Havířov - Albrechtice u Č.T."	"08.12.2011 04:45"	"08.12.2011 08:45"	"následky srážky vlaku s osobou"	
31	"Smiřice - Jaroměř"	"08.12.2011 04:50"	"08.12.2011 08:00"	"následky srážky vlaku s osobou"	
321	"Havířov - Opava východ"	"08.12.2011 08:53"	"08.12.2011 11:45"	"následky srážky vlaku s osobou"	
320	"Návsí (Nawsie) - Bystřice (Bystrzyca)"	"09.12.2011 20:12"	"09.12.2011 23:12"	"následky srážky vlaku s osobou"	
320	"Návsí (Nawsie) - Návsí (Nawsie)"	"10.12.2011 07:00"	"10.12.2011 11:00"	"následky srážky vlaku s osobou"	
331	"Otrokovice - Otrokovice-Trávn."	"11.12.2011 18:30"	"11.12.2011 20:50"	"následky srážky vlaku s osobou"	
"120, 091"	"Praha Masarykovo n. - Praha-Bubny"	"12.12.2011 17:48"	"12.12.2011 20:00"	"následky srážky vlaku s osobou"	
221	"Praha-Vršovice - Praha-Hostivař"	"13.12.2011 06:35"	"13.12.2011 09:00"	"následky srážky vlaku s osobou"	
179	"Cheb - Marktredwitz"	"13.12.2011 17:35"	"13.12.2011 21:45"	"následky srážky vlaku s osobou"	
331	"Otrokovice - Zlín stř."	"16.12.2011 16:35"	"16.12.2011 18:35"	"následky srážky vlaku s osobou"	
"010, 011"	"Praha hl.n. - Č.Třebová"	"17.12.2011 06:30"	"17.12.2011 11:20"	"následky srážky vlaku s osobou"	
160	"Plzeň hl.n. - Třemošná u Plzně"	"18.12.2011 10:45"	"18.12.2011 13:45"	"následky srážky vlaku s osobou"	
250	"Brno hl.n. - Kuřim"	"19.12.2011 12:30"	"19.12.2011 14:59"	"následky srážky vlaku s osobou"	
270	"Hranice na M. - Drahotuše"	"21.12.2011 08:45"	"21.12.2011 11:00"	"následky srážky vlaku s osobou"	
300	"Ivanovice na H. - Nezamyslice"	"22.12.2011 07:00"	"22.12.2011 09:30"	"následky srážky vlaku s osobou"	
321	"Havířov - Ostrava-Svinov"	"23.12.2011 10:15"	"23.12.2011 12:30"	"následky srážky vlaku s osobou"	
140	"Stráž n.Ohří - Vojkovice n.Ohří"	"24.12.2011 04:50"	"24.12.2011 07:00"	"následky srážky vlaku s osobou"	
270	"Rudoltice v Č. - Krasíkov"	"24.12.2011 15:35"	"24.12.2011 18:00"	"následky srážky vlaku s osobou"	
70	"Chotětov - Mladá Boleslav hl.n."	"24.12.2011 18:30"	"24.12.2011 22:30"	"následky srážky vlaku s osobou"	
"011, 010, 270"	"Kolín - Praha hl.n."	"28.12.2011 07:15"	"28.12.2011 10:30"	"následky srážky vlaku s osobou"	
341	"Újezdec u Luh. - Luhačovice"	"28.12.2011 10:43"	"28.12.2011 11:45"	"následky srážky vlaku s osobou"	
10	"Pardubice hl.n. - Kostěnice"	"29.12.2011 07:05"	"29.12.2011 09:30"	"následky srážky vlaku s osobou"	
250	"Ostrov n.Osl. - Sázava u Žď."	"30.12.2011 13:30"	"30.12.2011 15:30"	"následky srážky vlaku s osobou"	
321	"Ostrava-Vítkovice - Ostrava-Kunčice"	"30.12.2011 20:26"	"30.12.2011 23:30"	"následky srážky vlaku s osobou"	
231	"Praha-H.Počernice - Mstětice"	"31.12.2011 17:13"	"31.12.2011 20:30"	"následky srážky vlaku s osobou"	
321	"Havířov - Albrechtice u Č.T."	"01.01.2012 05:50"	"01.01.2012 08:35"	"následky srážky vlaku s osobou"	
31	"Opatovice n.L. - Stéblová"	"01.01.2012 08:30"	"01.01.2012 11:30"	"následky srážky vlaku s osobou"	
70	"Praha-Čakovice - Měšice u Phy"	"02.01.2012 11:15"	"02.01.2012 13:30"	"následky srážky vlaku s osobou"	
321	"Albrechtice u Č.T. - Č.Těšín"	"03.01.2012 11:05"	"03.01.2012 14:30"	"následky srážky vlaku s osobou"	
303	"Kroměříž - Kojetín"	"04.01.2012 09:49"	"04.01.2012 12:00"	"následky srážky vlaku s osobou"	
31	"Hradec Králové hl.n. - Opatovice n.L."	"04.01.2012 19:10"	"04.01.2012 21:50"	"následky srážky vlaku s osobou"	
322	"Č.Těšín - Hnojník"	"04.01.2012 23:04"	"05.01.2012 01:04"	"následky srážky vlaku s osobou"	
"091, 090, 260, 250, 010"	"Praha hl.n. - Vraňany"	"08.01.2012 13:06"	"08.01.2012 20:00"	"následky srážky vlaku s osobou"	
"318, 317"	"Kravaře ve Sl. - Chuchelná"	"10.01.2012 13:50"	"10.01.2012 16:00"	"následky srážky vlaku s osobou"	
301	"Prostějov hl.n. - Nezamyslice"	"10.01.2012 17:00"	"10.01.2012 12:00"	"následky srážky vlaku s osobou"	
130	"Chomutov - Kyjice"	"12.01.2012 17:00"	"12.01.2012 19:00"	"následky srážky vlaku s osobou"	
130	"Kyjice - Chomutov"	"12.01.2012 17:08"	"12.01.2012 19:00"	"následky srážky vlaku s osobou"	
"026, 020"	"Týniště n.Orl. - Meziměstí"	"14.01.2012 14:45"	"14.01.2012 18:00"	"následky srážky vlaku s osobou"	
"320, 010, 270, 011"	"Bohumín - Čadca"	"16.01.2012 07:00"	"16.01.2012 11:00"	"následky srážky vlaku s osobou"	
292	"Jeseník - Jindřichov ve Sl."	"16.01.2012 15:00"	"16.01.2012 17:00"	"následky srážky vlaku s osobou"	
260	"Brno hl.n. - Č.Třebová"	"16.01.2012 17:40"	"16.01.2012 19:15"	"následky srážky vlaku s osobou"	
330	"Přerov - Říkovice"	"16.01.2012 17:20"	"16.01.2012 19:45"	"následky srážky vlaku s osobou"	
183	"Plzeň hl.n. - Plzeň-Valcha"	"17.01.2012 04:30"	"17.01.2012 10:00"	"následky srážky vlaku s osobou"	
130	"Bílina - Chotějovice"	"17.01.2012 10:35"	"17.01.2012 12:35"	"následky srážky vlaku s osobou"	
301	"Olomouc hl.n. - Blatec"	"20.01.2012 03:30"	"20.01.2012 05:30"	"následky srážky vlaku s osobou"	
171	"Praha-Smíchov - Praha-Radotín"	"20.01.2012 10:20"	"20.01.2012 13:00"	"následky srážky vlaku s osobou"	
270	"Polom - Hranice na M."	"22.01.2012 08:18"	"22.01.2012 12:30"	"následky srážky vlaku s osobou"	
20	"Chlumec n.C. - N.Město n.C."	"23.01.2012 18:35"	"24.01.2012 00:00"	"následky srážky vlaku s osobou"	
"231, 231, 091, 070"	"Praha Masarykovo n. - Praha-Vysočany"	"24.01.2012 14:30"	"24.01.2012 17:00"	"následky srážky vlaku s osobou"	
90	"Hněvice - Roudnice n.L."	"24.01.2012 14:49"	"24.01.2012 17:49"	"následky srážky vlaku s osobou"	
323	"Frýdek-Místek - Frýdek-Místek"	"24.01.2012 20:27"	"24.01.2012 22:37"	"následky srážky vlaku s osobou"	
341	"Uherský Brod - Uherský Brod"	"24.01.2012 21:08"	"24.01.2012 23:20"	"následky srážky vlaku s osobou"	
238	"Chrudim - Pardubice hl.n."	"24.01.2012 21:26"	"24.01.2012 22:30"	"následky srážky vlaku s osobou"	
231	"Praha-Vysočany - Praha-H.Počernice"	"26.01.2012 12:45"	"26.01.2012 15:45"	"následky srážky vlaku s osobou"	
10	"Pardubice hl.n. - Kostěnice"	"31.01.2012 19:00"	"31.01.2012 22:00"	"následky srážky vlaku s osobou"	
275	"Olomouc-Řepčín - Olomouc hl.n."	"02.02.2012 20:10"	"02.02.2012 22:00"	"následky srážky vlaku s osobou"	
300	"Sokolnice-Telnice - Brno-Chrlice"	"06.02.2012 16:03"	"06.02.2012 18:00"	"následky srážky vlaku s osobou"	
87	"Litoměřice hor.n. - Liběšice"	"07.02.2012 06:36"	"07.02.2012 09:00"	"následky srážky vlaku s osobou"	
11	"Praha-Běchovice - Úvaly"	"10.02.2012 14:09"	"10.02.2012 16:30"	"následky srážky vlaku s osobou"	
11	"Praha-Běchovice - Úvaly"	"10.02.2012 13:50"	"10.02.2012 17:50"	"následky srážky vlaku s osobou"	
42	"Martinice v Krk. - Rokytnice n.Jiz."	"16.02.2012 18:59"	"16.02.2012 21:00"	"následky srážky vlaku s osobou"	
"321, 321"	"Ostrava-Svinov - Opava východ"	"18.02.2012 13:00"	"18.02.2012 16:30"	"následky srážky vlaku s osobou"	
250	"Břeclav - Podivín"	"18.02.2012 19:24"	"18.02.2012 21:20"	"následky srážky vlaku s osobou"	
"250, 260"	"Brno hl.n. - Břeclav"	"18.02.2012 19:30"	"18.02.2012 22:30"	"následky srážky vlaku s osobou"	
31	"Opatovice n.L. - Stéblová"	"20.02.2012 12:00"	"20.02.2012 15:30"	"následky srážky vlaku s osobou"	
120	"Praha Masarykovo n. - Praha-Dejvice"	"20.02.2012 15:10"	"20.02.2012 17:10"	"následky srážky vlaku s osobou"	
130	"Bílina - Most"	"20.02.2012 18:40"	"20.02.2012 21:15"	"následky srážky vlaku s osobou"	
91	"Roztoky u Prahy - Libčice n.Vlt."	"21.02.2012 14:50"	"21.02.2012 18:00"	"následky srážky vlaku s osobou"	
260	"Blansko - Rájec-Jestřebí"	"22.02.2012 13:15"	"22.02.2012 15:15"	"následky srážky vlaku s osobou"	
"091, 090"	"Vraňany - Praha hl.n."	"23.02.2012 19:52"	"23.02.2012 21:30"	"následky srážky vlaku s osobou"	
300	"Nezamyslice - Vyškov na M."	"25.02.2012 09:30"	"25.02.2012 12:00"	"následky srážky vlaku s osobou"	
250	"Kúty - Břeclav"	"27.02.2012 10:50"	"27.02.2012 13:00"	"následky srážky vlaku s osobou"	
270	"Polom - Suchdol n.O."	"28.02.2012 21:00"	"28.02.2012 23:00"	"následky srážky vlaku s osobou"	
10	"Záboří n.L. - Řečany n.L."	"01.03.2012 18:40"	"01.03.2012 22:30"	"následky srážky vlaku s osobou"	
11	"Velim - Kolín"	"05.03.2012 08:05"	"05.03.2012 11:00"	"následky srážky vlaku s osobou"	
"011, 091"	"Praha-Holešovice - Praha-Libeň"	"05.03.2012 10:55"	"05.03.2012 13:00"	"následky srážky vlaku s osobou"	
"032, 031"	"Jaroměř - Trutnov hl.n."	"05.03.2012 16:20"	"05.03.2012 19:00"	"následky srážky vlaku s osobou"	
310	"Opava východ - Skrochovice"	"06.03.2012 04:32"	"06.03.2012 07:00"	"následky srážky vlaku s osobou"	
170	"Chrást u Plzně - Plzeň hl.n."	"06.03.2012 09:26"	"06.03.2012 11:45"	"následky srážky vlaku s osobou"	
330	"Otrokovice - Huštěnovice"	"09.03.2012 12:13"	"09.03.2012 16:00"	"následky srážky vlaku s osobou"	
260	"Blansko - Rájec-Jestřebí"	"12.03.2012 16:05"	"12.03.2012 19:00"	"následky srážky vlaku s osobou"	
321	"Albrechtice u Č.T. - Havířov"	"15.03.2012 07:10"	"15.03.2012 09:10"	"následky srážky vlaku s osobou"	
241	"Grešlové Mýto - Okříšky"	"18.03.2012 19:45"	"18.03.2012 21:00"	"následky srážky vlaku s osobou"	
320	"Mosty u Jabl. - Čadca"	"19.03.2012 21:18"	"19.03.2012 22:18"	"následky srážky vlaku s osobou"	
190	"Plzeň-Koterov - Plzeň hl.n."	"21.03.2012 14:15"	"21.03.2012 17:00"	"následky srážky vlaku s osobou"	
81	"Č.Lípa hl.n. - Krásná Lípa"	"24.03.2012 11:30"	"24.03.2012 13:30"	"následky srážky vlaku s osobou"	
70	"Měšice u Phy - Neratovice"	"26.03.2012 23:40"	"27.03.2012 02:00"	"následky srážky vlaku s osobou"	
	"Znojmo - Retz"	"05.04.2012 12:30"	"05.04.2012 16:50"	"následky srážky vlaku s osobou"	
"ML, 091"	"Roztoky u Prahy - Praha-Bubeneč"	"06.04.2012 19:00"	"06.04.2012 21:00"	"následky srážky vlaku s osobou"	
"270, 010"	"Č.Třebová - Bohumín"	"06.04.2012 19:30"	"06.04.2012 22:15"	"následky srážky vlaku s osobou"	
330	"Lužice - Moravská N.Ves"	"07.04.2012 05:00"	"07.04.2012 06:00"	"následky srážky vlaku s osobou"	
310	"Hlubočky - Hrubá Voda"	"08.04.2012 04:28"	"08.04.2012 07:50"	"následky srážky vlaku s osobou"	
72	"Všetaty - Mělník"	"10.04.2012 16:55"	"10.04.2012 19:45"	"následky srážky vlaku s osobou"	
11	"Úvaly - Č.Brod"	"11.04.2012 10:09"	"11.04.2012 13:00"	"následky srážky vlaku s osobou"	
11	"Praha-Libeň - Praha-Běchovice"	"12.04.2012 16:00"	"12.04.2012 18:50"	"následky srážky vlaku s osobou"	
250	"Brno-Královo Pole - Kuřim"	"12.04.2012 17:38"	"12.04.2012 20:00"	"následky srážky vlaku s osobou"	
270	"Grygov - Olomouc hl.n."	"16.04.2012 16:40"	"16.04.2012 18:40"	"následky srážky vlaku s osobou"	
130	"Ústí n.L.západ - Chabařovice"	"18.04.2012 23:12"	"19.04.2012 01:00"	"následky srážky vlaku s osobou"	
"250, 270, 330"	"Kúty - Břeclav"	"19.04.2012 11:00"	"19.04.2012 15:00"	"následky srážky vlaku s osobou"	
250	"Břeclav - Podivín"	"21.04.2012 00:00"	"21.04.2012 02:30"	"následky srážky vlaku s osobou"	
171	"Praha hl.n. - Praha-Smíchov"	"22.04.2012 20:45"	"22.04.2012 23:15"	"následky srážky vlaku s osobou"	
"032, 030"	"Jaroměř - Starkoč"	"23.04.2012 04:55"	"23.04.2012 08:00"	"následky srážky vlaku s osobou"	
"232, 231, 072"	"Lysá n.L. - Milovice"	"24.04.2012 12:00"	"24.04.2012 14:00"	"následky srážky vlaku s osobou"	
323	"Valašské Meziříčí - Hostašovice"	"26.04.2012 20:27"	"26.04.2012 22:30"	"následky srážky vlaku s osobou"	
11	"Kolín - Velim"	"29.04.2012 12:08"	"29.04.2012 16:00"	"následky srážky vlaku s osobou"	
180	"Vejprnice - Nýřany"	"04.05.2012 15:35"	"04.05.2012 18:00"	"následky srážky vlaku s osobou"	
270	"Přerov - Prosenice"	"04.05.2012 08:40"	"04.05.2012 11:00"	"následky srážky vlaku s osobou"	
301	"Prostějov hl.n. - Vrbátky"	"05.05.2012 21:30"	"06.05.2012 01:00"	"následky srážky vlaku s osobou"	
120	"Praha-Veleslavín - Praha-Ruzyně"	"09.05.2012 16:26"	"09.05.2012 19:00"	"následky srážky vlaku s osobou"	
10	"Kostěnice - Pardubice hl.n."	"10.05.2012 04:40"	"10.05.2012 08:00"	"následky srážky vlaku s osobou"	
230	"Čáslav - Golčův Jeníkov"	"11.05.2012 14:10"	"11.05.2012 16:40"	"následky srážky vlaku s osobou"	
72	"Sebuzín - V.Žernoseky"	"12.05.2012 10:33"	"12.05.2012 13:00"	"následky srážky vlaku s osobou"	
140	"Chodov - Karlovy Vary"	"12.05.2012 10:50"	"12.05.2012 14:00"	"následky srážky vlaku s osobou"	
210	"Jílové u Prahy - Davle"	"14.05.2012 20:08"	"14.05.2012 23:00"	"následky srážky vlaku s osobou"	
171	"Dobřichovice - Praha-Radotín"	"15.05.2012 04:27"	"15.05.2012 06:00"	"následky srážky vlaku s osobou"	
98	"Děčín st.hr. - Děčín hl.n."	"17.05.2012 07:50"	"17.05.2012 09:40"	"následky srážky vlaku s osobou"	
11	"Úvaly - Č.Brod"	"17.05.2012 10:30"	"17.05.2012 14:00"	"následky srážky vlaku s osobou"	
36	"Tanvald - Smržovka"	"18.05.2012 06:38"	"18.05.2012 09:38"	"následky srážky vlaku s osobou"	
250	"Rajhrad - Vojkovice n.Svr."	"18.05.2012 17:32"	"18.05.2012 20:00"	"následky srážky vlaku s osobou"	
72	"Sebuzín - V.Žernoseky"	"18.05.2012 19:20"	"18.05.2012 21:20"	"následky srážky vlaku s osobou"	
30	"Liberec - Jeřmanice"	"19.05.2000 09:37"	"19.05.2012 13:30"	"následky srážky vlaku s osobou"	
340	"Ostrožská N.Ves - Ostrožská N.Ves"	"19.05.2012 18:45"	"19.05.2012 19:45"	"následky srážky vlaku s osobou"	
171	"Řevnice - Praha hl.n."	"21.05.2012 18:28"	"21.05.2012 19:28"	"následky srážky vlaku s osobou"	
"320, 270, 010"	"Bohumín - Čadca"	"22.05.2012 05:10"	"22.05.2012 10:00"	"následky srážky vlaku s osobou"	
292	"Jindřichov ve Sl. - Krnov"	"24.05.2012 20:50"	"24.05.2012 22:00"	"následky srážky vlaku s osobou"	
130	"Teplice v Č. - Bohosudov"	"28.05.2012 13:58"	"28.05.2012 17:00"	"následky srážky vlaku s osobou"	
341	"Uherský Brod - Újezdec u Luh."	"28.05.2012 14:35"	"28.05.2012 18:00"	"následky srážky vlaku s osobou"	
320	"Třinec (Trzyniec) - Bystřice (Bystrzyca)"	"30.05.2012 13:20"	"30.05.2012 16:00"	"následky srážky vlaku s osobou"	
16	"Holice - Moravany"	"30.05.2012 17:43"	"30.05.2012 20:00"	"následky srážky vlaku s osobou"	
140	"Karlovy Vary - K.Vary-Dvory"	"02.06.2012 12:45"	"02.06.2012 14:45"	"následky srážky vlaku s osobou"	
270	"Polanka n.O. - Jistebník"	"08.06.2012 01:15"	"08.06.2012 03:15"	"následky srážky vlaku s osobou"	
292	"Hanušovice - Jindřichov na M."	"09.06.2012 06:06"	"09.06.2012 08:00"	"následky srážky vlaku s osobou"	
244	"Moravské Bránice - Ivančice"	"10.06.2012 05:00"	"10.06.2012 08:30"	"následky srážky vlaku s osobou"	
"250, 260"	"Brno hl.n. - Kúty"	"12.06.2012 02:45"	"12.06.2012 04:45"	"následky srážky vlaku s osobou"	
300	"Brno hl.n. - Vyškov na M."	"12.06.2012 22:23"	"12.06.2012 23:59"	"následky srážky vlaku s osobou"	
130	"Ústí n.L.západ - Chabařovice"	"13.06.2012 07:08"	"13.06.2012 09:30"	"následky srážky vlaku s osobou"	
260	"Č.Třebová - Svitavy"	"13.06.2012 14:25"	"13.06.2012 16:30"	"následky srážky vlaku s osobou"	
310	"Krnov - Skrochovice"	"15.06.2012 06:30"	"15.06.2012 10:10"	"následky srážky vlaku s osobou"	
320	"Čadca - Bohumín"	"16.06.2012 00:45"	"16.06.2012 03:00"	"následky srážky vlaku s osobou"	
183	"Přeštice - Chlumčany u Dobřan"	"16.06.2012 04:30"	"16.06.2012 09:00"	"následky srážky vlaku s osobou"	
30	"Horka u Staré Paky - Mostek"	"16.06.2012 09:40"	"16.06.2012 14:30"	"následky srážky vlaku s osobou"	
130	"Chomutov - Kyjice"	"17.06.2012 20:45"	"17.06.2012 22:45"	"následky srážky vlaku s osobou"	
246	"Břeclav - Boří les"	"18.06.2012 07:00"	"18.06.2012 10:00"	"následky srážky vlaku s osobou"	
301	"Vrbátky - Prostějov hl.n."	"20.06.2012 00:16"	"20.06.2012 02:00"	"následky srážky vlaku s osobou"	
171	"Praha-Radotín - Dobřichovice"	"21.06.2012 04:40"	"21.06.2012 07:10"	"následky srážky vlaku s osobou"	
260	"Blansko - Rájec-Jestřebí"	"23.06.2012 01:30"	"23.06.2012 03:30"	"následky srážky vlaku s osobou"	
"120, 093"	"Kladno - Praha Masarykovo n."	"23.06.2012 06:00"	"23.06.2012 08:30"	"následky srážky vlaku s osobou"	
290	"Uničov - Újezd u Uničova"	"24.06.2012 12:33"	"24.06.2012 15:33"	"následky srážky vlaku s osobou"	
221	"Benešov u Prahy - Čerčany"	"25.06.2012 11:05"	"25.06.2012 14:30"	"následky srážky vlaku s osobou"	
300	"Vyškov na M. - Ivanovice na H."	"25.06.2012 12:02"	"25.06.2012 14:00"	"následky srážky vlaku s osobou"	
81	"Děčín hl.n. - Děčín východ"	"30.06.2012 01:25"	"30.06.2012 03:00"	"následky srážky vlaku s osobou"	
130	"Bohosudov - Teplice v Č."	"30.06.2012 07:08"	"30.06.2012 09:00"	"následky srážky vlaku s osobou"	
10	"Přelouč - Pardubice hl.n."	"08.07.2012 14:47"	"08.07.2012 17:00"	"následky srážky vlaku s osobou"	
202	"Sudoměřice u Bech. - Malšice"	"08.07.2012 20:41"	"08.07.2012 23:41"	"následky srážky vlaku s osobou"	
260	"Č.Třebová - Opatov"	"10.07.2012 16:45"	"10.07.2012 19:45"	"následky srážky vlaku s osobou"	
"142, 140"	"Karlovy Vary - St.Role"	"11.07.2012 20:50"	"11.07.2012 23:59"	"následky srážky vlaku s osobou"	
323	"Lískovec u Frýd. - Frýdek-Místek"	"12.07.2012 19:00"	"12.07.2012 21:00"	"následky srážky vlaku s osobou"	
